customer_id,true_segment,cluster,cluster_name,dominant_tier_of_cluster,recency_days,frequency,monetary,acceptance_rate,avg_price_ratio
1584,Mid-Market,1,High-Value Core,Mid-Market,12,78,18023.84,0.9230769230769231,0.9778435897435898
1585,SMB,3,Steady Mid-Value,SMB,75,22,3068.02,0.9545454545454546,1.0009545454545454
1586,Occasional,0,Low-Engagement / Occasional,Occasional,265,11,732.24,0.9090909090909091,0.9493454545454546
1587,Mid-Market,1,High-Value Core,Mid-Market,14,33,6513.38,0.9696969696969697,0.983569696969697
1588,SMB,3,Steady Mid-Value,SMB,54,17,2984.56,0.8823529411764706,0.9853470588235295
1589,Mid-Market,1,High-Value Core,Mid-Market,11,44,9456.67,0.9090909090909091,1.0071386363636363
1590,Mid-Market,1,High-Value Core,Mid-Market,20,29,3973.23,0.9655172413793104,1.0026344827586207
1591,Mid-Market,1,High-Value Core,Mid-Market,8,60,13750.47,0.9833333333333333,0.9990033333333332
1592,Enterprise,1,High-Value Core,Mid-Market,29,59,13013.24,1.0,1.0411440677966102
1593,Occasional,0,Low-Engagement / Occasional,Occasional,509,10,1163.59,0.9,0.9721399999999999
1594,Mid-Market,1,High-Value Core,Mid-Market,23,41,6186.0,0.9512195121951219,0.9873878048780488
1595,Occasional,0,Low-Engagement / Occasional,Occasional,64,9,1686.16,0.8888888888888888,0.9729111111111111
1596,SMB,3,Steady Mid-Value,SMB,50,33,6982.76,0.9696969696969697,0.9849727272727273
1597,Mid-Market,1,High-Value Core,Mid-Market,10,75,13658.369999999999,0.9733333333333334,0.9760773333333332
1598,Mid-Market,1,High-Value Core,Mid-Market,23,47,8079.26,0.8936170212765957,0.9914510638297872
1599,SMB,3,Steady Mid-Value,SMB,30,18,3800.71,0.9444444444444444,0.9724277777777777
1600,Mid-Market,1,High-Value Core,Mid-Market,218,54,6960.31,0.9074074074074074,1.0217129629629629
1601,Occasional,0,Low-Engagement / Occasional,Occasional,73,6,893.37,1.0,0.9242500000000001
1602,Mid-Market,1,High-Value Core,Mid-Market,42,80,18753.9,0.9375,0.97472125
1603,SMB,1,High-Value Core,Mid-Market,1,13,1408.52,0.9230769230769231,0.9788307692307693
1604,SMB,0,Low-Engagement / Occasional,Occasional,183,24,2282.17,0.875,0.959275
1605,Mid-Market,3,Steady Mid-Value,SMB,36,26,3743.27,0.9230769230769231,0.9577692307692308
1606,Mid-Market,1,High-Value Core,Mid-Market,5,26,3727.89,0.8846153846153846,0.9897269230769231
1607,Occasional,0,Low-Engagement / Occasional,Occasional,176,2,632.39,1.0,0.9218
1608,Mid-Market,1,High-Value Core,Mid-Market,14,66,15608.37,0.9242424242424242,1.000760606060606
1609,Mid-Market,1,High-Value Core,Mid-Market,12,9,2011.26,1.0,0.9921222222222222
1610,SMB,3,Steady Mid-Value,SMB,7,45,6495.18,0.8888888888888888,0.9646266666666666
1611,Mid-Market,1,High-Value Core,Mid-Market,3,14,1720.52,0.9285714285714286,0.9779928571428572
1612,SMB,1,High-Value Core,Mid-Market,3,29,4518.06,0.9655172413793104,0.9856206896551724
1613,SMB,3,Steady Mid-Value,SMB,175,26,4383.65,0.8076923076923077,0.9648000000000001
1614,Mid-Market,1,High-Value Core,Mid-Market,3,42,6720.92,0.9047619047619048,0.9859904761904762
1615,Occasional,0,Low-Engagement / Occasional,Occasional,144,18,2219.17,0.8888888888888888,0.9005888888888889
1616,Mid-Market,1,High-Value Core,Mid-Market,44,18,5970.360000000001,0.9444444444444444,1.0180444444444445
1617,Enterprise,1,High-Value Core,Mid-Market,84,47,8683.18,1.0,1.0544021276595745
1618,SMB,3,Steady Mid-Value,SMB,36,9,1537.59,0.8888888888888888,0.9816666666666668
1619,Occasional,0,Low-Engagement / Occasional,Occasional,106,3,443.19,1.0,0.9683
1620,Enterprise,1,High-Value Core,Mid-Market,2,21,3949.5099999999998,0.9523809523809523,1.0220714285714285
1621,Mid-Market,1,High-Value Core,Mid-Market,32,16,2710.27,0.8125,0.99185625
1622,SMB,3,Steady Mid-Value,SMB,95,23,4443.26,0.9130434782608695,0.9993608695652173
1623,SMB,3,Steady Mid-Value,SMB,40,15,2579.5,0.8,0.9730333333333333
1624,Mid-Market,1,High-Value Core,Mid-Market,35,59,13726.61,0.9661016949152542,0.9803254237288135
1625,Mid-Market,3,Steady Mid-Value,SMB,93,13,1976.23,1.0,1.0098
1626,SMB,3,Steady Mid-Value,SMB,3,12,3190.88,1.0,0.968025
1627,Mid-Market,1,High-Value Core,Mid-Market,12,49,9180.67,0.8979591836734694,0.9885040816326531
1628,Mid-Market,1,High-Value Core,Mid-Market,4,25,4752.15,1.0,0.9711839999999999
1629,Mid-Market,1,High-Value Core,Mid-Market,6,58,17054.239999999998,0.9137931034482759,0.9663793103448275
1630,Mid-Market,1,High-Value Core,Mid-Market,62,28,5140.31,0.8928571428571429,1.0091142857142859
1631,SMB,3,Steady Mid-Value,SMB,12,25,4743.59,0.92,0.931076
1632,Occasional,0,Low-Engagement / Occasional,Occasional,54,15,1641.2,0.8666666666666667,0.9266266666666667
1633,SMB,3,Steady Mid-Value,SMB,24,7,1134.78,0.8571428571428571,1.0001714285714287
1634,SMB,3,Steady Mid-Value,SMB,60,33,7929.55,1.0,0.9606212121212121
1635,Occasional,0,Low-Engagement / Occasional,Occasional,420,4,713.28,1.0,0.8755999999999999
1636,Mid-Market,1,High-Value Core,Mid-Market,26,62,9656.48,0.9354838709677419,1.0069758064516128
1637,Mid-Market,1,High-Value Core,Mid-Market,11,50,7369.61,0.86,0.9990399999999999
1638,Occasional,0,Low-Engagement / Occasional,Occasional,23,9,2482.01,0.8888888888888888,0.9656
1639,Mid-Market,1,High-Value Core,Mid-Market,10,72,15635.66,0.9305555555555556,0.9954291666666667
1640,SMB,3,Steady Mid-Value,SMB,83,32,4134.02,0.90625,0.9642625
1641,SMB,3,Steady Mid-Value,SMB,108,10,1889.3,0.8,1.01233
1642,Mid-Market,3,Steady Mid-Value,SMB,103,15,1468.47,0.8666666666666667,1.00434
1643,SMB,1,High-Value Core,Mid-Market,20,27,5290.22,1.0,1.007462962962963
1644,Mid-Market,1,High-Value Core,Mid-Market,2,89,15689.6,0.8876404494382022,0.9777977528089887
1645,Mid-Market,3,Steady Mid-Value,SMB,28,20,4073.41,0.8,0.9629749999999999
1646,SMB,3,Steady Mid-Value,SMB,28,15,3799.05,0.8,0.9756066666666666
1647,Mid-Market,1,High-Value Core,Mid-Market,10,55,9103.67,0.9090909090909091,1.0079036363636364
1648,SMB,3,Steady Mid-Value,SMB,20,8,1128.37,0.875,1.00375
1649,Occasional,0,Low-Engagement / Occasional,Occasional,31,10,2010.13,0.9,0.951
1650,SMB,3,Steady Mid-Value,SMB,68,27,3185.24,1.0,0.9749
1651,Mid-Market,1,High-Value Core,Mid-Market,30,32,4672.4,0.90625,0.977240625
1652,Mid-Market,1,High-Value Core,Mid-Market,16,45,7126.16,0.9777777777777777,0.9986733333333333
1653,Mid-Market,3,Steady Mid-Value,SMB,22,21,3686.8199999999997,0.9047619047619048,0.9752761904761904
1654,Mid-Market,1,High-Value Core,Mid-Market,87,30,6630.89,1.0,0.98963
1655,Occasional,0,Low-Engagement / Occasional,Occasional,490,4,293.47,1.0,0.99745
1656,Mid-Market,1,High-Value Core,Mid-Market,12,63,11468.5,0.9523809523809523,0.9747746031746032
1657,Mid-Market,1,High-Value Core,Mid-Market,6,72,12904.97,0.9583333333333334,0.9698791666666666
1658,Occasional,0,Low-Engagement / Occasional,Occasional,124,10,1678.78,1.0,0.96892
1659,Mid-Market,1,High-Value Core,Mid-Market,3,30,4181.2300000000005,0.9,1.00823
1660,Enterprise,1,High-Value Core,Mid-Market,26,51,9859.789999999999,0.9803921568627451,1.04071568627451
1661,Mid-Market,3,Steady Mid-Value,SMB,61,56,8055.25,0.875,0.9872392857142858
1662,SMB,3,Steady Mid-Value,SMB,13,15,1468.3899999999999,0.9333333333333333,1.0171266666666667
1663,SMB,3,Steady Mid-Value,SMB,41,8,1867.74,1.0,0.9512375
1664,Mid-Market,1,High-Value Core,Mid-Market,7,26,3813.66,0.8846153846153846,1.0133807692307693
1665,Occasional,0,Low-Engagement / Occasional,Occasional,193,4,2217.21,1.0,0.95275
1666,Occasional,0,Low-Engagement / Occasional,Occasional,259,3,220.69,1.0,0.9343666666666667
1667,Occasional,0,Low-Engagement / Occasional,Occasional,106,14,1811.68,1.0,0.9563214285714287
1668,Mid-Market,1,High-Value Core,Mid-Market,34,55,7919.26,0.9272727272727272,0.99066
1669,Enterprise,1,High-Value Core,Mid-Market,15,74,12951.53,0.9054054054054054,1.0387337837837838
1670,Occasional,3,Steady Mid-Value,SMB,131,6,2096.42,1.0,1.0255166666666666
1671,Mid-Market,1,High-Value Core,Mid-Market,122,55,10000.99,1.0,1.008629090909091
1672,SMB,3,Steady Mid-Value,SMB,130,14,2703.96,1.0,0.9783214285714286
1673,SMB,3,Steady Mid-Value,SMB,61,20,3086.9900000000002,0.85,0.934725
1674,Mid-Market,1,High-Value Core,Mid-Market,32,30,7023.05,0.8666666666666667,1.01317
1675,SMB,3,Steady Mid-Value,SMB,58,29,4142.57,0.8620689655172413,0.9694068965517242
1676,Occasional,3,Steady Mid-Value,SMB,39,8,1112.93,1.0,1.00085
1677,SMB,3,Steady Mid-Value,SMB,43,28,4880.96,0.8928571428571429,0.9765321428571428
1678,SMB,3,Steady Mid-Value,SMB,33,9,1269.58,0.8888888888888888,1.0069444444444444
1679,Occasional,0,Low-Engagement / Occasional,Occasional,38,4,449.40999999999997,1.0,0.9677250000000001
1680,SMB,3,Steady Mid-Value,SMB,36,8,824.06,0.875,0.97285
1681,SMB,0,Low-Engagement / Occasional,Occasional,197,7,787.69,1.0,0.9591428571428572
1682,SMB,3,Steady Mid-Value,SMB,46,23,4543.49,0.8695652173913043,0.967
1683,SMB,3,Steady Mid-Value,SMB,94,46,6786.22,0.8043478260869565,0.9585195652173913
1684,Mid-Market,1,High-Value Core,Mid-Market,3,41,8776.92,0.9512195121951219,0.9806560975609755
1685,Mid-Market,1,High-Value Core,Mid-Market,7,78,13120.52,0.9358974358974359,0.9754128205128205
1686,Mid-Market,1,High-Value Core,Mid-Market,14,65,10317.58,0.9384615384615385,0.9747953846153846
1687,SMB,3,Steady Mid-Value,SMB,35,14,1553.59,0.8571428571428571,0.9937285714285714
1688,SMB,3,Steady Mid-Value,SMB,136,18,3230.31,0.8333333333333334,0.9943555555555554
1689,SMB,3,Steady Mid-Value,SMB,131,16,4108.29,0.9375,0.94499375
1690,Mid-Market,1,High-Value Core,Mid-Market,24,27,4668.3099999999995,0.9259259259259259,0.9770000000000001
1691,SMB,3,Steady Mid-Value,SMB,6,37,5647.45,0.9459459459459459,0.9831648648648649
1692,Occasional,0,Low-Engagement / Occasional,Occasional,195,4,1042.1100000000001,1.0,0.937125
1693,Mid-Market,1,High-Value Core,Mid-Market,24,48,7519.11,0.9583333333333334,0.9752416666666667
1694,SMB,0,Low-Engagement / Occasional,Occasional,16,12,1639.47,0.9166666666666666,0.9691583333333332
1695,SMB,3,Steady Mid-Value,SMB,48,17,2396.48,0.9411764705882353,0.9609470588235295
1696,SMB,3,Steady Mid-Value,SMB,44,21,2989.2200000000003,0.9523809523809523,0.9783761904761905
1697,Mid-Market,1,High-Value Core,Mid-Market,40,44,9580.06,0.9318181818181818,1.0085363636363636
1698,SMB,2,Price-Sensitive / At-Risk,Occasional,3,27,3301.67,0.7037037037037037,0.9823037037037038
1699,Occasional,2,Price-Sensitive / At-Risk,Occasional,255,11,1652.65,0.7272727272727273,0.9788363636363637
1700,SMB,3,Steady Mid-Value,SMB,3,30,7111.89,0.9333333333333333,0.9772266666666667
1701,Occasional,2,Price-Sensitive / At-Risk,Occasional,72,7,522.38,0.7142857142857143,0.9750142857142857
1702,Occasional,0,Low-Engagement / Occasional,Occasional,621,6,701.72,1.0,0.9816333333333334
1703,Mid-Market,1,High-Value Core,Mid-Market,1,48,9609.52,0.9583333333333334,0.9692729166666667
1704,SMB,3,Steady Mid-Value,SMB,29,10,1559.52,1.0,0.9777100000000001
1705,SMB,3,Steady Mid-Value,SMB,90,31,5912.03,0.9354838709677419,0.9810483870967742
1706,Occasional,2,Price-Sensitive / At-Risk,Occasional,81,13,2287.92,0.8461538461538461,0.9856230769230769
1707,Mid-Market,1,High-Value Core,Mid-Market,43,73,12691.130000000001,0.9452054794520548,1.000817808219178
1708,Mid-Market,3,Steady Mid-Value,SMB,9,8,1371.2000000000003,0.875,0.9844375
1709,Occasional,0,Low-Engagement / Occasional,Occasional,33,3,266.36,1.0,0.9720666666666666
1710,Mid-Market,1,High-Value Core,Mid-Market,5,49,10332.64,0.8979591836734694,0.9844448979591837
1711,SMB,3,Steady Mid-Value,SMB,91,21,5071.15,1.0,0.9510761904761905
1712,Mid-Market,1,High-Value Core,Mid-Market,26,23,3766.73,1.0,0.9793304347826087
1713,Occasional,2,Price-Sensitive / At-Risk,Occasional,193,2,82.54,0.5,0.8886499999999999
1714,Occasional,2,Price-Sensitive / At-Risk,Occasional,55,7,1063.15,0.8571428571428571,0.9876428571428572
1715,Mid-Market,3,Steady Mid-Value,SMB,53,62,7827.07,0.8870967741935484,0.9663903225806451
1716,SMB,3,Steady Mid-Value,SMB,8,15,1226.37,0.8666666666666667,0.9505333333333333
1717,Mid-Market,1,High-Value Core,Mid-Market,18,28,7855.48,1.0,0.9818785714285714
1718,SMB,3,Steady Mid-Value,SMB,73,18,3734.41,1.0,0.9865055555555556
1719,SMB,3,Steady Mid-Value,SMB,139,36,7312.639999999999,0.8888888888888888,0.9816083333333333
1720,SMB,3,Steady Mid-Value,SMB,21,14,2302.36,0.9285714285714286,0.9810785714285715
1721,Enterprise,1,High-Value Core,Mid-Market,12,124,24233.42,0.9516129032258065,1.036758870967742
1722,Mid-Market,3,Steady Mid-Value,SMB,21,16,1875.46,0.8125,0.95110625
1723,SMB,2,Price-Sensitive / At-Risk,Occasional,55,6,168.56,0.5,0.9635166666666667
1724,SMB,3,Steady Mid-Value,SMB,65,22,3060.42,0.9545454545454546,0.9862454545454544
1725,SMB,3,Steady Mid-Value,SMB,26,19,3676.42,0.9473684210526315,0.9606789473684211
1726,Enterprise,1,High-Value Core,Mid-Market,60,125,29111.07,0.92,1.0446288
1727,Mid-Market,1,High-Value Core,Mid-Market,13,16,2113.76,0.9375,0.98850625
1728,Occasional,0,Low-Engagement / Occasional,Occasional,1545,3,374.25,1.0,0.9532666666666666
1729,Enterprise,1,High-Value Core,Mid-Market,6,92,20365.7,0.967391304347826,1.0375728260869566
1730,Mid-Market,3,Steady Mid-Value,SMB,35,27,5390.1900000000005,0.9629629629629629,0.9723037037037038
1731,Occasional,0,Low-Engagement / Occasional,Occasional,142,4,437.79,1.0,0.985875
1732,Enterprise,1,High-Value Core,Mid-Market,31,69,11543.15,1.0,1.04541884057971
1733,SMB,3,Steady Mid-Value,SMB,55,22,3921.33,0.9545454545454546,0.9724409090909091
1734,Mid-Market,1,High-Value Core,Mid-Market,5,46,7306.1,0.8913043478260869,0.9953152173913044
1735,Occasional,2,Price-Sensitive / At-Risk,Occasional,394,16,2876.27,0.8125,0.97894375
1736,SMB,3,Steady Mid-Value,SMB,63,18,4286.349999999999,0.8888888888888888,0.9925277777777778
1737,Occasional,0,Low-Engagement / Occasional,Occasional,160,1,79.97,1.0,1.0222
1738,Mid-Market,1,High-Value Core,Mid-Market,25,68,14324.98,0.9705882352941176,0.9935867647058824
1739,SMB,0,Low-Engagement / Occasional,Occasional,143,10,949.44,0.9,0.9641299999999999
1740,SMB,3,Steady Mid-Value,SMB,26,7,1460.42,0.8571428571428571,1.015442857142857
1741,Mid-Market,1,High-Value Core,Mid-Market,11,17,2709.53,1.0,0.9847529411764706
1742,Mid-Market,1,High-Value Core,Mid-Market,109,28,6397.28,1.0,1.0190964285714286
1743,Enterprise,1,High-Value Core,Mid-Market,32,24,5443.58,1.0,1.0244833333333332
1744,Occasional,0,Low-Engagement / Occasional,Occasional,122,5,845.75,1.0,0.94962
1745,SMB,3,Steady Mid-Value,SMB,9,7,538.1800000000001,1.0,1.003942857142857
1746,SMB,3,Steady Mid-Value,SMB,9,14,2579.67,1.0,0.9891571428571428
1747,SMB,3,Steady Mid-Value,SMB,62,14,1715.97,1.0,0.9591785714285714
1748,SMB,3,Steady Mid-Value,SMB,47,8,1463.97,1.0,0.963125
1749,SMB,3,Steady Mid-Value,SMB,16,11,1091.12,0.9090909090909091,0.9754909090909091
1750,SMB,3,Steady Mid-Value,SMB,1,15,3633.35,0.8666666666666667,0.9912933333333332
1751,SMB,1,High-Value Core,Mid-Market,2,22,3823.87,0.9090909090909091,0.960590909090909
1752,Mid-Market,1,High-Value Core,Mid-Market,2,15,2557.08,0.9333333333333333,0.9699133333333333
1753,Occasional,0,Low-Engagement / Occasional,Occasional,590,8,3198.42,0.875,0.9764125
1754,SMB,3,Steady Mid-Value,SMB,53,31,6662.54,0.9032258064516129,0.9695612903225806
1755,Mid-Market,1,High-Value Core,Mid-Market,3,22,2804.59,1.0,0.9836045454545453
1756,SMB,0,Low-Engagement / Occasional,Occasional,75,14,1771.73,1.0,0.9380642857142857
1757,Mid-Market,1,High-Value Core,Mid-Market,33,52,10103.18,0.8846153846153846,0.9723307692307692
1758,Occasional,3,Steady Mid-Value,SMB,21,9,2296.73,1.0,0.9507555555555555
1759,Occasional,0,Low-Engagement / Occasional,Occasional,3,9,1212.93,1.0,0.9676111111111112
1760,Occasional,0,Low-Engagement / Occasional,Occasional,62,11,2281.43,1.0,0.9406272727272728
1761,Mid-Market,1,High-Value Core,Mid-Market,40,51,8948.58,0.9019607843137255,1.006986274509804
1762,Mid-Market,3,Steady Mid-Value,SMB,5,50,7633.22,0.92,0.958086
1763,Mid-Market,1,High-Value Core,Mid-Market,163,13,1739.71,0.9230769230769231,1.0086076923076923
1764,Mid-Market,1,High-Value Core,Mid-Market,20,37,8677.65,0.918918918918919,0.988218918918919
1765,Mid-Market,1,High-Value Core,Mid-Market,16,61,10514.45,0.9016393442622951,0.9738737704918033
1766,Enterprise,1,High-Value Core,Mid-Market,21,69,13590.93,1.0,1.0405521739130434
1767,Occasional,0,Low-Engagement / Occasional,Occasional,862,11,2565.9,0.9090909090909091,0.9668272727272726
1768,Enterprise,1,High-Value Core,Mid-Market,55,26,3229.58,0.8846153846153846,1.0257884615384616
1769,Mid-Market,1,High-Value Core,Mid-Market,10,62,12847.58,0.967741935483871,1.0070629032258065
1770,SMB,2,Price-Sensitive / At-Risk,Occasional,76,20,3800.09,0.75,0.9414300000000001
1771,SMB,3,Steady Mid-Value,SMB,33,29,6091.28,0.9310344827586207,0.9900758620689655
1772,SMB,3,Steady Mid-Value,SMB,79,38,5996.37,0.8421052631578947,0.955878947368421
1773,SMB,3,Steady Mid-Value,SMB,69,8,2458.11,0.875,0.954275
1774,Occasional,2,Price-Sensitive / At-Risk,Occasional,15,9,827.85,0.7777777777777778,0.9576999999999999
1775,SMB,3,Steady Mid-Value,SMB,16,23,4532.95,0.9130434782608695,0.9739739130434782
1776,SMB,3,Steady Mid-Value,SMB,77,28,4099.53,0.8571428571428571,0.9837999999999999
1777,SMB,3,Steady Mid-Value,SMB,30,15,3096.55,0.8,0.99278
1778,SMB,3,Steady Mid-Value,SMB,39,38,4174.39,0.8157894736842105,0.9647447368421053
1779,Mid-Market,3,Steady Mid-Value,SMB,49,13,2135.51,1.0,0.9779692307692307
1780,SMB,2,Price-Sensitive / At-Risk,Occasional,3,14,1788.8000000000002,0.7857142857142857,0.9832928571428571
1781,Mid-Market,1,High-Value Core,Mid-Market,4,60,10827.67,0.9166666666666666,0.9843333333333334
1782,SMB,3,Steady Mid-Value,SMB,133,17,3772.8199999999997,0.9411764705882353,0.9570117647058825
1783,Mid-Market,1,High-Value Core,Mid-Market,9,21,4883.41,0.9047619047619048,0.9678904761904763
1784,Mid-Market,1,High-Value Core,Mid-Market,47,68,12017.03,0.8970588235294118,1.0047661764705882
1785,Mid-Market,1,High-Value Core,Mid-Market,7,36,7009.8,0.8888888888888888,0.9605166666666667
1786,Occasional,0,Low-Engagement / Occasional,Occasional,88,4,1135.38,1.0,0.966725
1787,Mid-Market,3,Steady Mid-Value,SMB,53,23,3608.9500000000003,0.782608695652174,0.977513043478261
1788,SMB,3,Steady Mid-Value,SMB,13,23,4860.11,0.8260869565217391,0.9626347826086956
1789,Occasional,0,Low-Engagement / Occasional,Occasional,130,4,738.9,1.0,0.9632499999999999
1790,Enterprise,1,High-Value Core,Mid-Market,32,42,6886.97,0.9523809523809523,1.031052380952381
1791,SMB,3,Steady Mid-Value,SMB,4,10,1709.04,0.9,0.95936
1792,Mid-Market,3,Steady Mid-Value,SMB,153,40,9933.41,0.975,0.9992800000000001
1793,Mid-Market,1,High-Value Core,Mid-Market,7,31,7286.44,0.967741935483871,0.9584354838709678
1794,SMB,3,Steady Mid-Value,SMB,49,37,5285.78,0.8918918918918919,0.9693594594594596
1795,Occasional,2,Price-Sensitive / At-Risk,Occasional,83,5,416.42,0.8,0.99014
1796,Mid-Market,3,Steady Mid-Value,SMB,10,9,802.13,0.8888888888888888,0.9565777777777777
1797,SMB,3,Steady Mid-Value,SMB,88,27,4857.37,0.8888888888888888,0.9533
1798,Mid-Market,1,High-Value Core,Mid-Market,77,31,6711.889999999999,0.967741935483871,1.0252903225806451
1799,SMB,3,Steady Mid-Value,SMB,43,8,989.95,0.875,0.94125
1800,SMB,3,Steady Mid-Value,SMB,138,42,6320.68,0.9047619047619048,0.984347619047619
1801,SMB,2,Price-Sensitive / At-Risk,Occasional,123,14,2452.26,0.7857142857142857,0.9635857142857143
1802,SMB,3,Steady Mid-Value,SMB,10,7,1482.58,1.0,0.9792142857142857
1803,Mid-Market,1,High-Value Core,Mid-Market,140,19,4092.83,0.8947368421052632,0.9909894736842105
1804,SMB,3,Steady Mid-Value,SMB,13,36,6236.33,0.8611111111111112,0.9929166666666666
1805,SMB,3,Steady Mid-Value,SMB,4,13,2310.13,0.9230769230769231,0.9705923076923076
1806,SMB,3,Steady Mid-Value,SMB,213,12,1833.07,0.9166666666666666,0.9377833333333333
1807,Enterprise,1,High-Value Core,Mid-Market,1,140,26285.97,0.95,1.027295
1808,SMB,2,Price-Sensitive / At-Risk,Occasional,48,12,660.4,0.75,1.0089583333333334
1809,Mid-Market,1,High-Value Core,Mid-Market,3,29,6942.24,0.8620689655172413,0.9656034482758621
1810,Mid-Market,1,High-Value Core,Mid-Market,33,9,1099.43,0.8888888888888888,1.0148333333333333
1811,Mid-Market,1,High-Value Core,Mid-Market,1,76,14164.22,0.9210526315789473,1.0048644736842105
1812,SMB,0,Low-Engagement / Occasional,Occasional,124,1,75.25,1.0,1.0994
1813,SMB,3,Steady Mid-Value,SMB,97,23,2574.4700000000003,0.9130434782608695,0.9490434782608695
1814,Mid-Market,1,High-Value Core,Mid-Market,28,72,17765.45,0.9583333333333334,0.9883513888888888
1815,SMB,3,Steady Mid-Value,SMB,19,21,4795.05,1.0,0.9476714285714285
1816,SMB,1,High-Value Core,Mid-Market,43,15,2915.79,0.9333333333333333,1.0146866666666667
1817,SMB,3,Steady Mid-Value,SMB,116,3,766.52,1.0,1.0145
1818,SMB,3,Steady Mid-Value,SMB,19,30,3264.05,0.8666666666666667,0.9668
1819,SMB,2,Price-Sensitive / At-Risk,Occasional,156,4,1990.57,0.75,0.89165
1820,SMB,3,Steady Mid-Value,SMB,175,14,2573.45,0.9285714285714286,0.9707214285714285
1821,Occasional,3,Steady Mid-Value,SMB,77,21,4178.15,0.8571428571428571,0.9485142857142858
1822,SMB,0,Low-Engagement / Occasional,Occasional,121,11,1174.39,0.9090909090909091,0.9838363636363637
1823,SMB,0,Low-Engagement / Occasional,Occasional,44,9,714.41,1.0,0.9690777777777778
1824,SMB,3,Steady Mid-Value,SMB,289,33,7157.360000000001,0.9393939393939394,0.985190909090909
1825,SMB,3,Steady Mid-Value,SMB,178,30,4806.57,0.8666666666666667,0.9703833333333333
1826,Enterprise,1,High-Value Core,Mid-Market,5,119,28625.32,0.9243697478991597,1.0366873949579833
1827,SMB,3,Steady Mid-Value,SMB,116,19,2408.8,1.0,0.9641789473684211
1828,SMB,3,Steady Mid-Value,SMB,43,36,4178.24,0.9444444444444444,0.9738638888888889
1829,Occasional,0,Low-Engagement / Occasional,Occasional,77,2,240.48,1.0,0.96745
1830,SMB,3,Steady Mid-Value,SMB,72,28,5115.76,0.8928571428571429,0.9859428571428571
1831,SMB,3,Steady Mid-Value,SMB,32,37,5726.47,0.9459459459459459,0.9824648648648648
1832,Occasional,0,Low-Engagement / Occasional,Occasional,293,9,1871.16,1.0,0.9480111111111111
1833,SMB,3,Steady Mid-Value,SMB,1,9,1480.28,0.8888888888888888,0.9961666666666668
1834,Mid-Market,1,High-Value Core,Mid-Market,3,21,2866.1,0.9047619047619048,0.9818761904761905
1835,Mid-Market,1,High-Value Core,Mid-Market,61,61,14268.74,0.9180327868852459,0.9854606557377049
1836,Mid-Market,3,Steady Mid-Value,SMB,130,35,5595.99,0.9428571428571428,0.9712942857142858
1837,Enterprise,1,High-Value Core,Mid-Market,6,40,7151.59,0.925,1.0334949999999998
1838,SMB,0,Low-Engagement / Occasional,Occasional,214,6,704.9,0.8333333333333334,0.9183833333333333
1839,SMB,3,Steady Mid-Value,SMB,4,33,5023.93,0.7878787878787878,0.9921121212121212
1840,SMB,1,High-Value Core,Mid-Market,38,13,3693.08,0.9230769230769231,1.0046846153846154
1841,Enterprise,1,High-Value Core,Mid-Market,8,41,6978.16,0.8780487804878049,1.0468682926829267
1842,SMB,3,Steady Mid-Value,SMB,183,12,2698.9700000000003,0.8333333333333334,0.9587166666666667
1843,Mid-Market,1,High-Value Core,Mid-Market,15,49,15404.640000000001,0.9591836734693877,0.9788081632653061
1844,Occasional,2,Price-Sensitive / At-Risk,Occasional,138,9,737.97,0.7777777777777778,0.9312
1845,Mid-Market,1,High-Value Core,Mid-Market,10,10,1440.04,1.0,1.01684
1846,SMB,3,Steady Mid-Value,SMB,25,11,1515.68,1.0,0.9818727272727272
1847,Mid-Market,1,High-Value Core,Mid-Market,2,51,8555.85,0.9411764705882353,0.9860803921568628
1848,SMB,1,High-Value Core,Mid-Market,18,15,3054.11,1.0,1.0011733333333332
1849,Mid-Market,1,High-Value Core,Mid-Market,3,48,9848.65,0.9583333333333334,0.97745625
1850,SMB,3,Steady Mid-Value,SMB,45,16,2683.95,0.9375,0.97163125
1851,Mid-Market,1,High-Value Core,Mid-Market,41,55,11747.93,0.9636363636363636,0.9936563636363637
1852,Occasional,2,Price-Sensitive / At-Risk,Occasional,155,5,210.32,0.8,0.9631599999999999
1853,SMB,3,Steady Mid-Value,SMB,11,32,5470.37,0.9375,0.965334375
1854,SMB,3,Steady Mid-Value,SMB,31,24,4641.24,0.9166666666666666,0.9725458333333333
1855,Occasional,0,Low-Engagement / Occasional,Occasional,251,11,2352.89,0.9090909090909091,0.9580363636363636
1856,Occasional,3,Steady Mid-Value,SMB,11,13,4423.9800000000005,0.9230769230769231,0.9390000000000001
1857,Mid-Market,1,High-Value Core,Mid-Market,79,76,16141.77,0.9473684210526315,0.9989144736842106
1858,Mid-Market,1,High-Value Core,Mid-Market,10,21,3666.3,1.0,0.9581428571428571
1859,Mid-Market,1,High-Value Core,Mid-Market,16,33,8429.45,0.9393939393939394,1.0076272727272728
1860,Mid-Market,1,High-Value Core,Mid-Market,27,55,11631.37,0.9454545454545454,0.9810945454545454
1861,SMB,2,Price-Sensitive / At-Risk,Occasional,29,14,1931.67,0.7142857142857143,0.99745
1862,Occasional,0,Low-Engagement / Occasional,Occasional,478,4,748.17,1.0,0.995775
1863,Occasional,2,Price-Sensitive / At-Risk,Occasional,286,15,1751.78,0.8,0.9451066666666667
