customer_id,true_segment,true_beta,signup_date,industry,region,contract_type,tenure_days_at_cutoff,n_quotes_12m,n_accepted_12m,avg_price_ratio_12m,revenue_12m,express_share_12m,acceptance_rate_12m,price_ratio_trend,churned
1399,SMB,6.191,2022-07-10,Apparel,Southeast,Spot,1137,4.0,2.0,0.974425,606.33,0.0,0.5,0.16459999999999986,0
1400,Mid-Market,4.962,2021-07-26,Electronics,Northeast,Spot,1486,19.0,19.0,0.9728631578947369,3694.04,0.2631578947368421,1.0,-0.0638875000000001,0
1401,SMB,7.385,2024-07-15,Automotive,Midwest,Spot,401,3.0,2.0,0.9613666666666667,761.06,0.3333333333333333,0.6666666666666666,,0
1402,Enterprise,2.843,2021-08-19,Food & Beverage,Southeast,Contract,1462,21.0,21.0,1.0334476190476192,4227.22,0.14285714285714285,1.0,0.01845416666666666,0
1404,Mid-Market,4.213,2022-08-27,Apparel,West,Spot,1089,13.0,11.0,0.969,1540.3700000000001,0.15384615384615385,0.8461538461538461,0.07110000000000005,0
1405,Mid-Market,4.883,2020-05-06,Automotive,International,Contract,1932,9.0,8.0,0.9366111111111112,1710.8899999999999,0.2222222222222222,0.8888888888888888,-0.053716666666666746,0
1406,Mid-Market,4.448,2021-05-14,Industrial,Northeast,Contract,1559,14.0,13.0,0.9861142857142857,2354.46,0.35714285714285715,0.9285714285714286,0.013241666666666596,0
1408,Mid-Market,3.176,2023-10-27,Electronics,Midwest,Contract,663,10.0,9.0,0.95691,1050.6,0.3,0.9,,0
1409,Occasional,8.812,2020-11-08,Pharma,Southeast,Spot,1746,4.0,4.0,0.980375,353.21000000000004,0.5,1.0,-0.03675000000000006,0
1410,SMB,6.316,2021-07-15,Food & Beverage,Midwest,Spot,1497,4.0,4.0,0.9410000000000001,893.04,0.75,1.0,,0
1411,Occasional,9.07,2019-06-15,Retail,Northeast,Spot,2258,4.0,3.0,0.9078999999999999,784.46,0.0,0.75,,0
1412,Occasional,9.406,2021-07-24,Pharma,Northeast,Spot,1488,2.0,2.0,0.9975499999999999,581.13,0.5,1.0,,1
1413,Occasional,9.191,2022-11-13,Food & Beverage,International,Spot,1011,4.0,4.0,0.9653,404.79,0.0,1.0,0.031066666666666798,1
1414,Occasional,8.377,2023-02-11,Food & Beverage,Midwest,Spot,921,4.0,4.0,0.9727250000000001,482.05000000000007,0.25,1.0,,0
1415,Mid-Market,4.609,2020-12-15,Retail,Southeast,Contract,1709,8.0,6.0,1.044225,1188.35,0.5,0.75,,0
1416,SMB,7.458,2019-05-29,Pharma,Southeast,Spot,2275,4.0,4.0,0.9508,919.3299999999999,0.0,1.0,-0.02354999999999996,0
1417,SMB,5.58,2022-11-06,Pharma,International,Spot,1018,8.0,6.0,0.96505,608.85,0.375,0.75,0.034500000000000086,0
1418,SMB,5.033,2023-05-15,Retail,Southeast,Spot,828,4.0,4.0,0.960325,681.98,0.0,1.0,,0
1421,SMB,6.514,2019-08-20,Manufacturing,Southeast,Spot,2192,4.0,4.0,1.0253,504.7,0.25,1.0,,0
1422,SMB,6.638,2022-01-08,Food & Beverage,West,Spot,1320,3.0,3.0,1.0016666666666667,637.6600000000001,0.0,1.0,,0
1424,Mid-Market,3.609,2023-10-18,Industrial,West,Spot,672,9.0,5.0,1.0070222222222223,334.35,0.4444444444444444,0.5555555555555556,0.06447499999999995,0
1425,Mid-Market,3.039,2023-10-05,Retail,Southeast,Spot,685,12.0,10.0,0.96155,1124.0,0.0,0.8333333333333334,0.00759999999999994,0
1426,Mid-Market,4.723,2024-01-21,Electronics,Northeast,Contract,577,9.0,9.0,0.9490000000000001,2714.0,0.1111111111111111,1.0,-0.012500000000000067,0
1427,Mid-Market,5.039,2020-08-10,Apparel,Northeast,Spot,1836,14.0,13.0,1.06105,3168.43,0.2857142857142857,0.9285714285714286,0.01776666666666671,0
1428,Enterprise,2.67,2024-08-22,Manufacturing,Midwest,Contract,363,14.0,12.0,1.0377214285714287,3337.1899999999996,0.21428571428571427,0.8571428571428571,-0.03846999999999989,0
1429,SMB,8.073,2021-05-01,Industrial,West,Contract,1572,16.0,14.0,0.9724625,3976.9300000000003,0.125,0.875,-0.10616000000000003,0
1430,SMB,5.58,2021-07-01,Apparel,West,Spot,1511,8.0,8.0,0.9348,1234.49,0.25,1.0,-0.029000000000000026,0
1431,Occasional,8.647,2024-04-01,Industrial,Midwest,Spot,506,1.0,1.0,1.0483,543.28,0.0,1.0,,1
1432,SMB,6.976,2021-03-07,Industrial,Northeast,Spot,1627,7.0,6.0,1.0147,1234.78,0.42857142857142855,0.8571428571428571,0.11630000000000007,0
1433,Enterprise,2.552,2019-07-02,Retail,Northeast,Contract,2241,25.0,23.0,1.030348,4739.150000000001,0.24,0.92,-0.02771428571428569,0
1434,Mid-Market,5.074,2023-10-06,Food & Beverage,West,Spot,684,10.0,10.0,0.99785,2119.69,0.3,1.0,-0.07590000000000008,0
1435,Mid-Market,5.11,2023-06-01,Apparel,Midwest,Contract,811,11.0,10.0,0.9770636363636364,2385.44,0.5454545454545454,0.9090909090909091,-0.015033333333333343,0
1437,Mid-Market,2.861,2019-12-15,Food & Beverage,Northeast,Spot,2075,8.0,7.0,0.984,1254.99,0.125,0.875,0.049383333333333224,0
1438,SMB,6.682,2023-03-19,Apparel,Southeast,Spot,885,6.0,6.0,0.9867666666666667,1064.94,0.16666666666666666,1.0,0.029749999999999943,0
1439,Occasional,8.502,2020-04-28,Automotive,International,Spot,1940,2.0,2.0,0.9652499999999999,219.32999999999998,0.0,1.0,,0
1440,Occasional,7.765,2022-09-14,Food & Beverage,Northeast,Spot,1071,2.0,2.0,0.9592,317.36,0.5,1.0,,0
1441,Mid-Market,3.375,2022-05-21,Automotive,Northeast,Contract,1187,14.0,12.0,0.9553142857142857,2685.4800000000005,0.21428571428571427,0.8571428571428571,-0.06404999999999994,0
1442,Enterprise,2.183,2024-02-25,Apparel,Midwest,Contract,542,13.0,12.0,1.0605538461538462,4548.21,0.15384615384615385,0.9230769230769231,-0.04730000000000012,0
1444,Enterprise,2.564,2020-04-07,Electronics,International,Contract,1961,11.0,11.0,1.0350454545454546,1128.43,0.18181818181818182,1.0,0.03043999999999991,0
1445,Mid-Market,3.658,2019-10-07,Industrial,International,Spot,2144,11.0,11.0,1.0179181818181817,3920.52,0.45454545454545453,1.0,-0.08496999999999999,0
1446,SMB,4.732,2022-09-15,Retail,West,Spot,1070,2.0,2.0,0.9869,462.89,0.0,1.0,,0
1448,SMB,5.017,2020-01-20,Electronics,Midwest,Spot,2039,7.0,5.0,0.9935571428571429,759.1,0.14285714285714285,0.7142857142857143,,0
1449,SMB,6.614,2022-04-01,Industrial,West,Spot,1237,6.0,5.0,0.96895,751.8499999999999,0.16666666666666666,0.8333333333333334,,0
1450,Mid-Market,5.15,2021-09-18,Apparel,Southeast,Contract,1432,15.0,12.0,0.9836466666666667,2114.48,0.13333333333333333,0.8,0.010699999999999932,0
1451,SMB,8.977,2021-02-13,Manufacturing,International,Spot,1649,4.0,4.0,0.976175,444.39,0.0,1.0,,0
1452,SMB,7.295,2023-06-05,Food & Beverage,Midwest,Contract,807,8.0,8.0,0.9873500000000001,1284.62,0.25,1.0,-0.09130000000000005,0
1453,Occasional,7.912,2020-12-20,Industrial,Northeast,Spot,1704,2.0,2.0,1.00805,545.12,0.5,1.0,,0
1454,Occasional,9.418,2022-04-15,Manufacturing,Midwest,Spot,1223,6.0,6.0,0.9621333333333334,1163.9099999999999,0.16666666666666666,1.0,-0.01189999999999991,1
1455,Mid-Market,3.982,2024-08-20,Pharma,West,Spot,365,11.0,10.0,0.977990909090909,1547.06,0.09090909090909091,0.9090909090909091,0.028075000000000072,0
1456,Mid-Market,4.672,2021-07-13,Food & Beverage,Northeast,Contract,1499,10.0,10.0,0.98216,1477.4499999999998,0.3,1.0,0.03935000000000011,0
1457,Mid-Market,4.03,2019-02-21,Automotive,Southeast,Contract,2372,7.0,6.0,0.9873000000000001,1930.26,0.2857142857142857,0.8571428571428571,-0.02300000000000013,0
1458,SMB,4.529,2024-11-24,Automotive,West,Spot,269,4.0,3.0,0.896675,646.24,0.0,0.75,,0
1459,Occasional,8.845,2020-10-30,Automotive,Northeast,Spot,1755,1.0,1.0,0.978,584.91,1.0,1.0,,0
1460,Mid-Market,5.105,2024-02-25,Retail,Southeast,Contract,542,14.0,13.0,0.9818142857142858,2069.0099999999998,0.2857142857142857,0.9285714285714286,-0.013575000000000115,0
1461,SMB,2.867,2024-02-01,Food & Beverage,West,Spot,566,4.0,4.0,1.0259,593.5,0.5,1.0,0.016000000000000014,0
1462,SMB,7.48,2022-07-05,Apparel,West,Spot,1142,8.0,8.0,0.969125,1346.61,0.0,1.0,,0
1463,Mid-Market,4.723,2019-08-02,Food & Beverage,Midwest,Contract,2210,9.0,9.0,0.9795444444444443,2814.38,0.1111111111111111,1.0,-0.17647500000000005,0
1464,Mid-Market,4.197,2025-05-02,Apparel,International,Spot,110,3.0,2.0,0.9786,376.06,0.0,0.6666666666666666,,0
1465,SMB,6.485,2023-07-16,Apparel,International,Contract,766,6.0,5.0,0.9793333333333334,963.6099999999999,0.3333333333333333,0.8333333333333334,-0.016999999999999904,0
1466,SMB,7.97,2021-10-30,Electronics,Midwest,Spot,1390,3.0,3.0,0.9500666666666667,1012.17,0.0,1.0,0.06929999999999992,0
1467,SMB,5.543,2024-09-10,Retail,Northeast,Contract,344,6.0,5.0,0.9152,994.5799999999999,0.16666666666666666,0.8333333333333334,0.02465000000000006,0
1468,Mid-Market,3.655,2024-04-02,Industrial,West,Contract,505,7.0,7.0,0.9419571428571428,786.3100000000001,0.14285714285714285,1.0,,0
1469,SMB,7.02,2024-01-26,Automotive,Southeast,Contract,572,3.0,3.0,0.9304333333333333,659.47,0.6666666666666666,1.0,,0
1470,Mid-Market,4.841,2020-02-13,Industrial,West,Spot,2015,8.0,8.0,1.0557625,2032.14,0.375,1.0,-0.049800000000000066,0
1471,Occasional,8.314,2023-03-21,Electronics,Midwest,Spot,883,3.0,3.0,0.9758,763.26,0.0,1.0,0.14449999999999996,0
1472,Mid-Market,3.509,2020-11-26,Electronics,Southeast,Contract,1728,8.0,8.0,0.97785,2116.3399999999997,0.25,1.0,0.06984999999999986,0
1473,Mid-Market,4.985,2019-07-11,Electronics,Midwest,Contract,2232,9.0,9.0,0.9515666666666667,2402.1499999999996,0.2222222222222222,1.0,0.07700000000000007,0
1474,SMB,7.615,2021-04-03,Retail,Midwest,Spot,1600,4.0,4.0,1.0006,433.58,0.25,1.0,,0
1475,SMB,6.063,2019-09-11,Manufacturing,International,Contract,2170,6.0,6.0,0.9576333333333333,1506.8999999999996,0.3333333333333333,1.0,0.13129999999999997,0
1476,SMB,6.089,2019-09-15,Electronics,Northeast,Spot,2166,6.0,5.0,0.9649166666666668,690.74,0.5,0.8333333333333334,0.07327499999999998,0
1477,SMB,6.63,2023-11-06,Industrial,International,Contract,653,5.0,5.0,0.96904,907.9,0.0,1.0,-0.07200000000000006,0
1478,Occasional,8.275,2022-05-06,Manufacturing,Northeast,Spot,1202,2.0,2.0,0.9108,261.65,0.5,1.0,,1
1479,SMB,7.251,2021-08-26,Pharma,West,Spot,1455,8.0,8.0,0.9947625,1203.5700000000002,0.25,1.0,0.04551666666666676,0
1480,SMB,6.583,2020-04-13,Pharma,International,Contract,1955,9.0,7.0,1.0291333333333332,840.13,0.4444444444444444,0.7777777777777778,0.1352,0
1481,Mid-Market,6.964,2024-02-21,Electronics,Southeast,Contract,546,9.0,8.0,0.9981000000000001,1693.39,0.1111111111111111,0.8888888888888888,0.0026250000000000995,0
1482,Enterprise,3.23,2023-03-25,Industrial,Northeast,Spot,879,17.0,16.0,1.0166764705882354,3205.38,0.058823529411764705,0.9411764705882353,0.049449999999999994,0
1483,SMB,7.769,2022-11-26,Retail,West,Spot,998,5.0,4.0,0.9946400000000001,637.9200000000001,0.2,0.8,-0.0818000000000001,0
1484,Mid-Market,5.815,2020-04-07,Automotive,West,Spot,1961,8.0,8.0,0.9619,1659.61,0.375,1.0,0.1477666666666666,1
1485,SMB,6.046,2019-10-28,Apparel,Southeast,Contract,2123,6.0,4.0,0.9568166666666666,543.45,0.3333333333333333,0.6666666666666666,,0
1486,Enterprise,2.54,2019-10-28,Electronics,Midwest,Contract,2123,7.0,7.0,1.0634714285714286,1382.21,0.2857142857142857,1.0,,0
1487,Occasional,7.987,2019-03-02,Automotive,West,Spot,2363,4.0,4.0,0.996025,567.76,0.75,1.0,,1
1489,Occasional,6.167,2021-06-14,Industrial,Midwest,Spot,1528,1.0,1.0,0.9291,295.58,0.0,1.0,,0
1490,SMB,8.972,2023-05-22,Retail,Southeast,Spot,821,4.0,4.0,0.983725,878.56,0.25,1.0,,0
1492,SMB,5.874,2025-03-30,Pharma,West,Contract,143,3.0,2.0,0.9372666666666666,930.91,0.3333333333333333,0.6666666666666666,,0
1493,SMB,5.918,2021-02-19,Industrial,Southeast,Spot,1643,5.0,5.0,1.02498,884.27,0.2,1.0,,0
1494,SMB,6.521,2022-04-07,Retail,International,Spot,1231,3.0,3.0,0.9560666666666666,219.95000000000002,0.3333333333333333,1.0,-0.020399999999999974,0
1495,Mid-Market,5.247,2022-02-01,Automotive,Midwest,Contract,1296,10.0,9.0,0.9420400000000001,1579.29,0.1,0.9,0.01959999999999995,0
1496,SMB,6.681,2019-03-23,Industrial,Midwest,Contract,2342,9.0,8.0,0.9936777777777779,2554.51,0.2222222222222222,0.8888888888888888,0.0645,0
1498,SMB,6.136,2022-10-30,Automotive,Southeast,Spot,1025,4.0,3.0,0.982175,259.91,0.25,0.75,0.22124999999999995,1
1499,Mid-Market,4.523,2021-06-23,Automotive,West,Contract,1519,11.0,10.0,0.9614090909090909,3129.8199999999997,0.18181818181818182,0.9090909090909091,-0.007600000000000051,0
1500,SMB,6.579,2022-09-21,Manufacturing,West,Spot,1064,2.0,2.0,1.04975,314.73,0.5,1.0,,0
1501,SMB,6.552,2023-11-26,Automotive,West,Spot,633,11.0,7.0,1.0143727272727274,2346.68,0.36363636363636365,0.6363636363636364,0.030299999999999994,1
1502,Occasional,9.17,2019-02-06,Apparel,Southeast,Spot,2387,2.0,2.0,0.9267000000000001,65.74,0.5,1.0,,1
1503,Mid-Market,2.855,2023-04-23,Retail,Southeast,Spot,850,14.0,13.0,0.980542857142857,2088.9399999999996,0.07142857142857142,0.9285714285714286,-0.08283333333333331,0
1504,Mid-Market,3.41,2024-09-28,Pharma,Northeast,Contract,326,9.0,7.0,0.9575222222222222,1392.1100000000001,0.1111111111111111,0.7777777777777778,0.022699999999999942,0
1505,SMB,6.81,2023-11-04,Apparel,West,Spot,655,8.0,7.0,0.973975,780.27,0.25,0.875,,0
1506,SMB,3.771,2023-02-18,Automotive,Southeast,Spot,914,7.0,7.0,0.9782714285714286,1957.88,0.14285714285714285,1.0,0.07234999999999991,0
1507,SMB,8.857,2019-08-09,Automotive,Midwest,Spot,2203,5.0,5.0,0.95946,1517.6299999999999,0.2,1.0,,0
1508,SMB,6.423,2023-12-19,Food & Beverage,Midwest,Spot,610,10.0,9.0,0.9821500000000001,1648.8400000000001,0.1,0.9,-0.11745000000000005,0
1509,Mid-Market,5.755,2024-01-02,Electronics,Southeast,Contract,596,5.0,3.0,1.01922,542.6500000000001,0.0,0.6,,0
1510,SMB,7.297,2022-04-17,Manufacturing,West,Spot,1221,1.0,1.0,1.0374,50.47,0.0,1.0,,0
1511,Mid-Market,3.889,2022-11-19,Retail,Midwest,Contract,1005,15.0,13.0,1.0330266666666668,1877.9800000000002,0.4,0.8666666666666667,0.0926999999999999,0
1512,Mid-Market,3.971,2023-02-14,Apparel,International,Spot,918,4.0,3.0,0.9759500000000001,404.71000000000004,0.25,0.75,,0
1513,SMB,4.946,2019-10-22,Industrial,Northeast,Spot,2129,4.0,4.0,0.9841,460.81999999999994,0.25,1.0,,1
1514,SMB,6.035,2020-09-18,Retail,Midwest,Spot,1797,9.0,8.0,1.019022222222222,1713.2699999999998,0.5555555555555556,0.8888888888888888,0.05120000000000002,0
1515,Occasional,10.159,2024-04-13,Apparel,Northeast,Spot,494,5.0,4.0,0.97576,798.57,0.4,0.8,,0
1517,Mid-Market,3.644,2020-10-19,Manufacturing,Midwest,Spot,1766,10.0,8.0,0.9859199999999999,668.3700000000001,0.4,0.8,0.05315000000000003,0
1518,Occasional,7.95,2021-09-02,Manufacturing,Southeast,Spot,1448,3.0,3.0,0.9674,1008.98,0.0,1.0,0.12970000000000004,0
1519,Mid-Market,3.496,2025-02-06,Electronics,West,Spot,195,4.0,4.0,1.0137,1042.6000000000001,0.0,1.0,,0
1520,Mid-Market,4.555,2020-01-31,Apparel,Southeast,Contract,2028,9.0,9.0,0.9507888888888889,1030.17,0.1111111111111111,1.0,-0.01915,0
1521,Mid-Market,3.798,2020-09-27,Electronics,Northeast,Contract,1788,6.0,5.0,0.9675166666666666,601.23,0.3333333333333333,0.8333333333333334,0.025899999999999923,0
1522,SMB,5.793,2019-05-17,Automotive,Midwest,Spot,2287,6.0,6.0,0.9935166666666667,717.49,0.3333333333333333,1.0,-0.010750000000000037,0
1523,Occasional,11.833,2020-07-25,Electronics,Northeast,Spot,1852,2.0,1.0,1.0383,456.82,0.5,0.5,,0
1524,SMB,8.364,2023-03-30,Retail,West,Spot,874,7.0,7.0,0.9507142857142857,1684.1000000000001,0.42857142857142855,1.0,0.015233333333333321,0
1525,SMB,5.897,2021-04-27,Retail,West,Spot,1576,7.0,6.0,1.0035142857142856,1067.84,0.14285714285714285,0.8571428571428571,0.06253333333333344,0
1527,Mid-Market,3.897,2024-12-10,Food & Beverage,West,Contract,253,8.0,7.0,0.9454375,846.19,0.25,0.875,,0
1528,SMB,7.51,2024-12-21,Apparel,West,Spot,242,5.0,5.0,0.99556,1180.62,0.4,1.0,,0
1529,Mid-Market,5.07,2023-11-04,Food & Beverage,Southeast,Contract,655,10.0,9.0,0.99217,1261.9399999999998,0.1,0.9,0.01539999999999997,0
1530,Mid-Market,4.391,2023-09-06,Manufacturing,Northeast,Spot,714,8.0,6.0,0.9903,987.1800000000001,0.25,0.75,-0.03794999999999993,0
1531,Mid-Market,4.439,2022-05-26,Manufacturing,Southeast,Contract,1182,15.0,14.0,0.9682333333333334,2109.63,0.4666666666666667,0.9333333333333333,0.02312499999999995,0
1533,SMB,5.819,2019-08-21,Electronics,International,Spot,2191,6.0,5.0,0.9324833333333333,869.56,0.3333333333333333,0.8333333333333334,0.06903333333333328,0
1534,SMB,6.057,2023-10-27,Apparel,West,Spot,663,4.0,4.0,0.988275,607.12,0.25,1.0,,0
1535,Enterprise,2.354,2019-12-08,Industrial,Northeast,Spot,2082,26.0,24.0,1.0492961538461538,4464.13,0.2692307692307692,0.9230769230769231,0.036499999999999755,0
1536,SMB,6.305,2021-04-06,Electronics,Northeast,Spot,1597,1.0,1.0,0.9805,37.05,0.0,1.0,,0
1537,SMB,8.141,2020-09-14,Pharma,West,Spot,1801,5.0,4.0,1.0124,422.56,0.2,0.8,0.014250000000000096,0
1538,SMB,4.332,2023-01-03,Automotive,Northeast,Spot,960,10.0,10.0,0.9703099999999999,2688.11,0.0,1.0,0.012824999999999864,0
1539,SMB,5.021,2024-03-31,Manufacturing,Midwest,Spot,507,5.0,5.0,0.9844999999999999,848.01,0.6,1.0,,0
1540,SMB,4.263,2019-07-14,Pharma,Southeast,Contract,2229,6.0,5.0,0.9944000000000001,615.71,0.0,0.8333333333333334,,0
1541,SMB,5.295,2023-01-05,Electronics,Southeast,Contract,958,10.0,10.0,0.9555999999999999,2753.61,0.5,1.0,,0
1542,Mid-Market,4.472,2020-06-23,Apparel,West,Spot,1884,14.0,13.0,0.9697142857142858,6295.719999999999,0.5,0.9285714285714286,0.032749999999999946,0
1543,Mid-Market,4.35,2019-07-07,Apparel,International,Contract,2236,6.0,6.0,0.9199,1258.52,0.0,1.0,0.007449999999999957,0
1544,Mid-Market,5.023,2021-10-13,Manufacturing,West,Spot,1407,7.0,6.0,0.9778857142857144,580.5999999999999,0.0,0.8571428571428571,0.03320000000000012,0
1545,SMB,5.626,2022-11-16,Manufacturing,Midwest,Spot,1008,6.0,6.0,0.9728833333333333,1155.17,0.5,1.0,0.21389999999999998,1
1546,Mid-Market,5.201,2020-05-06,Retail,Southeast,Spot,1932,15.0,14.0,1.00992,2814.9700000000003,0.2,0.9333333333333333,0.053774999999999906,0
1547,Mid-Market,4.468,2021-08-07,Retail,International,Spot,1474,11.0,11.0,1.0061727272727272,2905.29,0.36363636363636365,1.0,-0.02953333333333341,0
1549,Mid-Market,4.673,2021-04-24,Apparel,Midwest,Contract,1579,3.0,3.0,1.0658666666666667,516.01,0.6666666666666666,1.0,-0.13039999999999985,0
1551,Mid-Market,3.825,2024-07-24,Food & Beverage,Northeast,Spot,392,9.0,7.0,0.9879888888888888,1302.3400000000001,0.2222222222222222,0.7777777777777778,0.04532500000000006,0
1552,SMB,5.719,2021-06-22,Industrial,Northeast,Spot,1520,2.0,2.0,1.0082,125.5,0.0,1.0,,0
1553,Mid-Market,5.292,2022-11-05,Apparel,West,Spot,1019,12.0,12.0,1.037375,2296.18,0.16666666666666666,1.0,0.004741666666666644,0
1554,Mid-Market,5.0,2023-09-23,Automotive,Midwest,Contract,697,10.0,10.0,0.94816,1279.3700000000001,0.3,1.0,0.043983333333333374,0
1555,Mid-Market,5.01,2022-02-05,Apparel,Northeast,Contract,1292,7.0,5.0,0.9960571428571429,1403.33,0.42857142857142855,0.7142857142857143,-0.08570000000000011,0
1556,SMB,4.182,2021-09-19,Manufacturing,Southeast,Spot,1431,7.0,7.0,0.9640857142857142,1169.56,0.42857142857142855,1.0,-0.03454999999999997,0
1557,Occasional,8.192,2021-03-13,Pharma,International,Spot,1621,2.0,1.0,0.9708,78.68,0.5,0.5,,0
1558,SMB,5.378,2019-12-06,Pharma,Midwest,Contract,2084,5.0,5.0,0.9755600000000001,771.42,0.0,1.0,,0
1559,SMB,8.041,2019-03-02,Apparel,Midwest,Spot,2363,3.0,2.0,1.0189000000000001,774.53,0.3333333333333333,0.6666666666666666,,0
1560,Occasional,7.4,2021-03-31,Automotive,Northeast,Spot,1603,2.0,2.0,1.0189,111.44999999999999,0.0,1.0,,1
1561,Occasional,7.21,2024-04-21,Retail,International,Contract,486,1.0,1.0,0.8507,114.45,0.0,1.0,,1
1562,SMB,7.084,2020-07-22,Apparel,West,Spot,1855,6.0,6.0,0.9656333333333333,1824.54,0.3333333333333333,1.0,0.061549999999999994,0
1563,Occasional,6.026,2020-03-13,Automotive,Midwest,Spot,1986,1.0,1.0,0.9649,63.4,1.0,1.0,,1
1564,Occasional,11.252,2021-03-09,Retail,Southeast,Spot,1625,2.0,2.0,1.0017,175.18,0.0,1.0,0.07640000000000002,1
1565,SMB,6.825,2022-12-29,Food & Beverage,West,Contract,965,7.0,7.0,0.9393857142857142,2632.6600000000003,0.0,1.0,0.08756666666666657,0
1566,SMB,5.397,2020-06-07,Industrial,West,Spot,1900,3.0,3.0,0.9662000000000001,774.99,0.0,1.0,-0.12119999999999997,1
1567,Mid-Market,4.853,2020-06-20,Retail,West,Contract,1887,6.0,5.0,0.9898666666666666,1269.56,0.5,0.8333333333333334,,0
1568,Enterprise,2.7,2019-10-01,Manufacturing,International,Contract,2150,11.0,11.0,1.0366181818181817,1661.1800000000003,0.09090909090909091,1.0,-0.0052000000000000934,0
1569,SMB,4.757,2021-03-19,Automotive,Midwest,Spot,1615,5.0,4.0,1.0138399999999999,677.0799999999999,0.4,0.8,,0
1571,Mid-Market,4.642,2024-07-16,Apparel,Midwest,Spot,400,10.0,8.0,0.9915200000000001,634.0400000000001,0.2,0.8,-0.09309999999999996,0
1572,SMB,6.548,2025-01-14,Industrial,West,Spot,218,1.0,1.0,0.9279,800.02,1.0,1.0,,0
1573,SMB,7.642,2021-06-21,Food & Beverage,Southeast,Contract,1521,3.0,3.0,0.9781333333333334,349.41999999999996,0.3333333333333333,1.0,,0
1574,Occasional,10.994,2019-07-27,Food & Beverage,Northeast,Spot,2216,4.0,2.0,0.9799,802.42,0.25,0.5,,1
1575,Mid-Market,5.227,2019-08-01,Food & Beverage,West,Spot,2211,13.0,13.0,1.0227384615384616,3368.59,0.15384615384615385,1.0,-0.06685999999999992,0
1576,Mid-Market,5.442,2021-03-01,Electronics,Southeast,Contract,1633,11.0,11.0,0.9505818181818182,1705.69,0.18181818181818182,1.0,-0.05178000000000005,0
1577,SMB,7.683,2022-02-02,Food & Beverage,West,Contract,1295,4.0,3.0,0.960475,349.26,0.0,0.75,-0.05300000000000005,0
1578,Occasional,9.761,2022-07-10,Pharma,Northeast,Spot,1137,2.0,2.0,0.8625499999999999,318.02,0.5,1.0,,1
1579,Occasional,7.366,2021-01-10,Industrial,Southeast,Spot,1683,1.0,1.0,0.8926,203.02,0.0,1.0,,1
1580,Occasional,11.698,2021-05-13,Industrial,Southeast,Spot,1560,2.0,2.0,0.85865,180.48,0.0,1.0,,1
1582,Mid-Market,5.42,2022-06-14,Retail,West,Contract,1163,10.0,10.0,0.98324,2141.17,0.1,1.0,0.022219999999999795,0
1583,Mid-Market,4.509,2023-08-24,Electronics,Southeast,Spot,727,9.0,9.0,1.0467888888888888,1327.54,0.2222222222222222,1.0,-0.01584999999999992,0
1584,Mid-Market,5.848,2019-04-16,Automotive,Midwest,Contract,2318,13.0,13.0,0.9788384615384615,3271.43,0.23076923076923078,1.0,0.038149999999999906,0
1585,SMB,7.357,2022-03-11,Pharma,Northeast,Spot,1258,10.0,10.0,1.0082799999999998,983.83,0.1,1.0,0.0037166666666668124,0
1586,Occasional,8.37,2023-04-29,Electronics,West,Spot,844,4.0,4.0,0.962325,351.83000000000004,0.25,1.0,,0
1587,Mid-Market,4.806,2023-06-26,Electronics,International,Spot,786,16.0,15.0,0.97695625,3650.38,0.1875,0.9375,-0.107105,0
1588,SMB,5.715,2022-10-04,Retail,West,Spot,1051,3.0,3.0,0.9475333333333333,1010.29,0.3333333333333333,1.0,,0
1589,Mid-Market,5.169,2022-07-02,Electronics,Northeast,Spot,1145,12.0,11.0,1.01385,1703.31,0.3333333333333333,0.9166666666666666,0.026575000000000015,0
1590,Mid-Market,4.854,2023-07-17,Food & Beverage,Midwest,Contract,765,10.0,10.0,1.01456,1482.04,0.1,1.0,,0
1591,Mid-Market,4.822,2021-07-10,Food & Beverage,Southeast,Spot,1502,8.0,8.0,0.9851625,2731.7599999999998,0.25,1.0,-0.15075000000000005,0
1592,Enterprise,2.413,2022-10-13,Pharma,Northeast,Spot,1042,20.0,20.0,1.025505,3673.17,0.25,1.0,0.03093333333333348,0
1593,Occasional,11.1,2021-02-16,Electronics,Northeast,Spot,1646,3.0,3.0,0.9605333333333334,365.72999999999996,0.6666666666666666,1.0,,1
1594,Mid-Market,3.938,2021-12-02,Manufacturing,Northeast,Spot,1357,6.0,6.0,0.9846833333333334,606.7800000000001,0.3333333333333333,1.0,-0.08553333333333335,0
1595,Occasional,9.854,2019-10-30,Industrial,Northeast,Spot,2121,2.0,2.0,0.97925,632.25,0.0,1.0,,0
1596,SMB,6.629,2021-05-02,Food & Beverage,West,Spot,1571,3.0,2.0,0.9471666666666666,249.17000000000002,0.6666666666666666,0.6666666666666666,,0
1597,Mid-Market,5.231,2019-12-12,Electronics,Southeast,Contract,2078,12.0,12.0,0.9616333333333333,2082.2000000000003,0.25,1.0,0.01746666666666663,0
1598,Mid-Market,7.161,2020-07-05,Apparel,West,Contract,1872,4.0,4.0,0.939475,376.73999999999995,0.25,1.0,-0.022949999999999915,0
1599,SMB,6.214,2021-10-18,Pharma,International,Spot,1402,6.0,5.0,0.9901166666666666,2168.59,0.16666666666666666,0.8333333333333334,-0.010600000000000054,0
