customer_id,true_segment,true_beta,signup_date,industry,region,contract_type
877,Mid-Market,3.357,2020-05-12,Manufacturing,West,Contract
878,Mid-Market,5.042,2019-12-31,Retail,Midwest,Contract
879,SMB,7.513,2019-02-02,Pharma,West,Spot
880,SMB,6.176,2022-02-17,Manufacturing,Midwest,Spot
881,Mid-Market,6.458,2023-03-31,Pharma,West,Contract
882,SMB,7.561,2023-11-17,Automotive,Northeast,Spot
883,Occasional,6.651,2025-01-14,Manufacturing,Southeast,Spot
884,SMB,6.778,2023-05-05,Apparel,Southeast,Spot
885,Mid-Market,5.826,2024-01-16,Electronics,Southeast,Contract
886,Mid-Market,2.894,2020-05-27,Electronics,Southeast,Spot
887,Mid-Market,5.879,2021-04-08,Pharma,Northeast,Spot
888,Mid-Market,5.443,2021-01-10,Apparel,International,Spot
889,Mid-Market,3.209,2019-06-08,Apparel,Northeast,Contract
890,SMB,8.146,2025-06-17,Manufacturing,Northeast,Spot
891,Mid-Market,4.327,2020-08-10,Pharma,Southeast,Spot
892,Occasional,11.4,2021-12-28,Electronics,Midwest,Spot
893,Mid-Market,5.586,2021-05-19,Electronics,Northeast,Contract
894,Mid-Market,5.095,2019-04-19,Industrial,Midwest,Contract
895,SMB,6.246,2025-01-08,Retail,West,Contract
896,Occasional,12.783,2020-06-18,Food & Beverage,Northeast,Spot
897,Mid-Market,3.422,2019-09-02,Food & Beverage,International,Spot
898,Mid-Market,5.15,2021-04-13,Manufacturing,Southeast,Spot
899,Mid-Market,2.676,2019-12-17,Automotive,Midwest,Contract
900,SMB,7.161,2025-08-30,Food & Beverage,Northeast,Contract
901,SMB,7.207,2020-04-05,Apparel,West,Spot
902,Mid-Market,4.399,2021-01-07,Food & Beverage,West,Contract
903,Enterprise,2.944,2020-10-22,Industrial,Northeast,Contract
904,SMB,8.402,2019-03-06,Apparel,Northeast,Spot
905,Occasional,9.516,2019-02-01,Electronics,Southeast,Spot
906,SMB,4.552,2022-06-02,Industrial,Northeast,Contract
907,SMB,6.05,2020-07-20,Automotive,International,Spot
908,Mid-Market,5.624,2019-07-23,Pharma,Midwest,Spot
909,Mid-Market,4.617,2020-12-10,Retail,Midwest,Contract
910,Mid-Market,4.151,2020-10-29,Pharma,International,Spot
911,SMB,7.618,2021-10-29,Apparel,West,Spot
912,Occasional,6.682,2025-08-13,Electronics,West,Contract
913,Occasional,7.563,2021-01-17,Manufacturing,Southeast,Spot
914,Occasional,9.615,2023-09-12,Pharma,Southeast,Spot
915,Occasional,10.946,2024-02-15,Automotive,Southeast,Spot
916,Occasional,6.859,2019-05-04,Electronics,Southeast,Spot
917,Enterprise,3.583,2022-05-05,Food & Beverage,Southeast,Contract
918,Mid-Market,5.4,2021-12-28,Retail,Northeast,Contract
919,Mid-Market,5.477,2022-05-21,Apparel,Southeast,Spot
920,SMB,8.455,2020-02-22,Automotive,Southeast,Spot
921,Mid-Market,5.779,2022-02-06,Automotive,Southeast,Spot
922,Occasional,8.601,2019-10-27,Food & Beverage,Northeast,Spot
923,SMB,6.888,2025-04-22,Retail,Southeast,Spot
924,SMB,6.249,2022-11-30,Food & Beverage,Midwest,Spot
925,Mid-Market,5.387,2019-03-26,Industrial,West,Contract
926,Mid-Market,5.573,2022-05-16,Retail,West,Spot
927,Mid-Market,5.26,2025-03-05,Manufacturing,Northeast,Spot
928,Occasional,9.113,2023-12-14,Automotive,Northeast,Spot
929,SMB,7.509,2020-10-26,Pharma,Southeast,Spot
930,SMB,7.642,2024-12-12,Manufacturing,Northeast,Spot
931,Mid-Market,4.839,2020-03-27,Retail,Southeast,Spot
932,Mid-Market,4.681,2020-08-23,Food & Beverage,International,Contract
933,Mid-Market,4.386,2020-01-13,Pharma,Northeast,Spot
934,SMB,6.168,2025-02-25,Automotive,Southeast,Spot
935,SMB,6.996,2023-10-12,Industrial,West,Spot
936,Mid-Market,3.509,2022-06-15,Food & Beverage,Midwest,Spot
937,Occasional,10.183,2023-06-15,Food & Beverage,Northeast,Spot
938,Mid-Market,3.74,2020-09-22,Industrial,Northeast,Contract
939,Occasional,8.25,2019-06-22,Automotive,International,Spot
940,Mid-Market,4.346,2024-08-21,Manufacturing,Northeast,Contract
941,Mid-Market,4.817,2025-06-05,Apparel,Midwest,Spot
942,Occasional,6.298,2019-03-28,Apparel,West,Spot
943,Mid-Market,5.897,2019-05-06,Manufacturing,Southeast,Contract
944,Mid-Market,4.562,2022-09-24,Industrial,West,Contract
945,SMB,8.017,2019-04-15,Electronics,Northeast,Spot
946,Mid-Market,5.503,2023-10-24,Pharma,Southeast,Contract
947,SMB,8.869,2025-04-20,Food & Beverage,Southeast,Spot
948,Occasional,9.794,2020-11-12,Apparel,International,Spot
949,Occasional,10.6,2020-12-17,Industrial,Northeast,Spot
950,Mid-Market,5.571,2024-10-03,Food & Beverage,Northeast,Contract
951,SMB,7.491,2021-05-17,Food & Beverage,International,Spot
952,Mid-Market,4.392,2020-08-08,Automotive,Northeast,Contract
953,Mid-Market,5.135,2019-07-25,Industrial,West,Contract
954,Mid-Market,4.381,2024-08-07,Industrial,Midwest,Contract
955,Occasional,8.668,2025-03-04,Automotive,Midwest,Contract
956,Occasional,9.448,2019-07-11,Apparel,West,Spot
957,SMB,6.653,2024-05-09,Automotive,West,Contract
958,SMB,6.535,2020-01-25,Industrial,Northeast,Contract
959,SMB,7.269,2019-12-05,Retail,International,Contract
960,SMB,6.461,2021-07-16,Pharma,International,Spot
961,SMB,6.828,2021-11-29,Retail,West,Spot
962,SMB,5.331,2024-09-10,Pharma,Midwest,Spot
963,Mid-Market,5.79,2023-08-31,Food & Beverage,Midwest,Contract
964,Mid-Market,5.172,2019-12-19,Electronics,Midwest,Spot
965,Occasional,8.041,2022-11-23,Industrial,Northeast,Spot
966,SMB,8.156,2024-11-01,Apparel,Midwest,Spot
967,Occasional,7.447,2023-06-01,Pharma,Midwest,Spot
968,Mid-Market,3.529,2020-07-13,Industrial,Midwest,Spot
969,SMB,5.232,2019-11-10,Retail,Southeast,Spot
970,Mid-Market,4.745,2022-01-06,Apparel,Midwest,Spot
971,Mid-Market,6.083,2022-02-23,Manufacturing,Midwest,Spot
972,Enterprise,1.826,2021-05-08,Manufacturing,Southeast,Contract
973,Mid-Market,4.437,2019-09-24,Manufacturing,International,Spot
974,Occasional,10.442,2019-10-15,Pharma,West,Spot
975,Mid-Market,5.003,2022-07-12,Apparel,Northeast,Contract
976,SMB,6.081,2025-04-18,Automotive,Northeast,Spot
977,SMB,6.717,2022-12-26,Food & Beverage,West,Contract
978,Mid-Market,5.091,2021-12-02,Industrial,Southeast,Contract
979,SMB,8.989,2025-03-17,Electronics,West,Spot
980,Mid-Market,3.667,2023-08-08,Manufacturing,Northeast,Contract
981,Occasional,9.42,2023-10-15,Retail,Northeast,Contract
982,SMB,6.093,2022-11-01,Manufacturing,Southeast,Spot
983,SMB,5.801,2024-02-01,Food & Beverage,West,Spot
984,SMB,5.939,2022-05-06,Food & Beverage,International,Spot
985,Mid-Market,5.06,2023-02-23,Automotive,West,Contract
986,Occasional,9.585,2023-02-10,Manufacturing,Midwest,Spot
987,Mid-Market,3.346,2024-01-07,Electronics,West,Spot
988,Enterprise,2.467,2024-12-27,Industrial,Northeast,Spot
989,Mid-Market,4.037,2020-12-17,Retail,Midwest,Contract
990,SMB,8.591,2023-08-30,Food & Beverage,International,Contract
991,SMB,3.225,2019-03-19,Manufacturing,Southeast,Spot
992,SMB,5.397,2022-07-20,Pharma,International,Spot
993,SMB,9.878,2024-12-28,Industrial,Northeast,Contract
994,Mid-Market,5.568,2023-04-21,Manufacturing,Northeast,Spot
995,Occasional,11.203,2020-10-13,Electronics,Midwest,Spot
996,SMB,7.309,2023-01-16,Food & Beverage,International,Contract
997,SMB,5.273,2021-05-21,Automotive,Southeast,Spot
998,Enterprise,2.369,2021-11-20,Industrial,West,Contract
999,Occasional,7.112,2020-07-09,Retail,Northeast,Contract
1000,Mid-Market,4.921,2023-03-02,Food & Beverage,West,Spot
1001,Enterprise,1.613,2020-04-27,Automotive,Midwest,Contract
1002,SMB,6.55,2021-12-16,Retail,Northeast,Spot
1003,Mid-Market,4.326,2025-04-06,Automotive,West,Spot
1004,Mid-Market,5.002,2024-01-19,Manufacturing,West,Spot
1005,SMB,6.681,2021-10-05,Pharma,Midwest,Spot
1006,Mid-Market,4.546,2025-06-17,Industrial,Northeast,Contract
1007,Occasional,7.917,2019-02-03,Apparel,Northeast,Spot
1008,Mid-Market,4.611,2025-05-26,Industrial,International,Spot
1009,SMB,7.615,2021-05-07,Pharma,Midwest,Spot
1010,SMB,8.807,2024-06-21,Manufacturing,West,Spot
1011,SMB,7.066,2025-04-26,Apparel,West,Spot
1012,SMB,5.952,2023-01-05,Pharma,West,Contract
1013,SMB,7.545,2023-01-26,Electronics,Northeast,Spot
1014,Occasional,9.053,2023-12-30,Retail,Midwest,Spot
1015,Mid-Market,5.191,2020-08-06,Apparel,West,Contract
1016,Mid-Market,3.945,2020-03-09,Pharma,Northeast,Spot
1017,SMB,5.762,2021-04-16,Automotive,Northeast,Spot
1018,Occasional,7.897,2022-03-12,Manufacturing,Midwest,Spot
1019,Enterprise,3.13,2023-12-14,Pharma,West,Contract
1020,SMB,5.36,2020-09-18,Automotive,West,Spot
1021,Occasional,10.053,2022-10-07,Industrial,Northeast,Spot
1022,SMB,4.488,2019-01-09,Industrial,International,Contract
1023,Occasional,8.5,2019-03-17,Manufacturing,Northeast,Spot
1024,SMB,4.722,2025-06-12,Manufacturing,Northeast,Spot
1025,SMB,5.524,2024-09-01,Pharma,International,Contract
1026,Mid-Market,4.636,2024-10-04,Food & Beverage,West,Contract
1027,Occasional,7.212,2021-03-11,Manufacturing,International,Spot
1028,Mid-Market,4.319,2022-06-04,Retail,West,Spot
1029,SMB,5.187,2023-07-01,Manufacturing,Midwest,Spot
1030,Mid-Market,3.173,2020-09-10,Electronics,Southeast,Spot
1031,SMB,6.976,2023-12-18,Apparel,Southeast,Spot
1032,SMB,5.161,2023-08-15,Retail,International,Spot
1033,SMB,2.828,2021-09-18,Retail,West,Spot
1034,Occasional,8.905,2021-11-24,Electronics,Southeast,Spot
1035,Mid-Market,3.772,2021-01-18,Automotive,Southeast,Contract
1036,SMB,5.347,2024-05-10,Industrial,Southeast,Contract
1037,Mid-Market,6.011,2025-07-31,Food & Beverage,Southeast,Contract
1038,Mid-Market,4.946,2025-08-30,Retail,West,Contract
1039,SMB,6.034,2024-02-22,Retail,Northeast,Contract
1040,Mid-Market,3.409,2021-04-30,Automotive,Southeast,Spot
1041,Mid-Market,3.214,2024-03-16,Food & Beverage,International,Contract
1042,SMB,5.873,2020-08-18,Retail,Midwest,Spot
1043,SMB,8.423,2024-12-23,Automotive,Southeast,Spot
1044,SMB,5.864,2020-10-13,Pharma,Southeast,Spot
1045,Enterprise,2.465,2021-09-07,Electronics,Northeast,Contract
1046,Mid-Market,4.499,2019-08-16,Food & Beverage,Northeast,Contract
1047,Mid-Market,6.005,2019-07-18,Manufacturing,Northeast,Contract
1048,SMB,7.657,2021-08-17,Industrial,Northeast,Spot
1049,Occasional,9.073,2022-09-01,Automotive,Northeast,Spot
1050,Mid-Market,4.432,2019-02-12,Manufacturing,Southeast,Contract
1051,SMB,6.577,2024-08-22,Apparel,Northeast,Spot
1052,Mid-Market,5.776,2019-10-06,Manufacturing,International,Spot
1053,Mid-Market,4.917,2025-08-28,Food & Beverage,Northeast,Spot
1054,Mid-Market,5.024,2020-10-23,Apparel,Southeast,Contract
1055,Mid-Market,3.398,2021-07-11,Retail,West,Spot
1056,SMB,6.549,2020-01-25,Apparel,Northeast,Spot
1057,Occasional,10.295,2024-06-30,Manufacturing,Midwest,Spot
1058,Mid-Market,5.444,2023-11-18,Apparel,West,Contract
1059,SMB,5.598,2019-07-11,Food & Beverage,Midwest,Contract
1060,SMB,6.529,2019-09-15,Retail,Northeast,Spot
1061,Occasional,9.429,2023-01-23,Automotive,West,Spot
1062,SMB,5.682,2024-10-09,Electronics,West,Spot
1063,Mid-Market,4.299,2019-09-25,Industrial,Southeast,Contract
1064,SMB,6.804,2020-06-22,Automotive,Northeast,Spot
1065,Mid-Market,5.377,2022-08-20,Manufacturing,Northeast,Spot
1066,Occasional,9.538,2019-09-22,Pharma,West,Contract
1067,Mid-Market,3.867,2021-01-11,Electronics,Southeast,Contract
1068,SMB,6.317,2019-01-25,Pharma,Northeast,Spot
1069,Enterprise,2.97,2022-04-30,Pharma,Midwest,Contract
1070,Mid-Market,4.759,2023-10-08,Electronics,International,Contract
1071,Occasional,9.312,2021-09-30,Apparel,Northeast,Spot
1072,SMB,5.466,2020-09-16,Electronics,Northeast,Contract
1073,SMB,7.79,2021-10-30,Industrial,Southeast,Spot
1074,Occasional,8.499,2022-05-25,Industrial,West,Spot
1075,Occasional,7.654,2020-02-08,Manufacturing,Midwest,Spot
1076,Mid-Market,4.917,2019-09-29,Apparel,West,Spot
1077,SMB,7.112,2020-03-18,Industrial,Northeast,Spot
1078,SMB,6.062,2025-07-27,Manufacturing,Southeast,Spot
1079,SMB,6.775,2023-10-27,Apparel,Southeast,Spot
1080,Mid-Market,4.461,2019-11-02,Industrial,Southeast,Spot
1081,Mid-Market,4.964,2021-01-03,Manufacturing,Midwest,Contract
1082,Occasional,9.262,2021-09-30,Pharma,West,Spot
1083,Occasional,8.267,2020-03-17,Automotive,Southeast,Spot
1084,Occasional,11.504,2024-09-04,Electronics,West,Contract
1085,Occasional,10.947,2025-04-09,Manufacturing,Northeast,Contract
1086,SMB,6.499,2020-08-19,Food & Beverage,Midwest,Spot
1087,SMB,5.559,2019-02-10,Electronics,Southeast,Spot
1088,SMB,6.685,2020-10-12,Apparel,Midwest,Contract
1089,SMB,5.855,2022-11-19,Electronics,Northeast,Spot
1090,SMB,5.466,2024-05-22,Food & Beverage,International,Spot
1091,Mid-Market,4.36,2021-04-06,Industrial,International,Contract
1092,SMB,4.653,2020-10-27,Pharma,West,Spot
1093,Mid-Market,4.016,2020-08-28,Industrial,West,Contract
1094,Mid-Market,6.045,2019-01-07,Apparel,Northeast,Contract
1095,SMB,6.17,2019-02-04,Industrial,Midwest,Spot
1096,Mid-Market,5.544,2021-11-07,Manufacturing,Southeast,Contract
1097,Mid-Market,3.915,2023-02-12,Industrial,West,Spot
1098,SMB,7.28,2019-01-31,Industrial,Northeast,Spot
1099,Occasional,9.813,2020-05-02,Retail,Northeast,Spot
1100,Mid-Market,5.112,2025-01-24,Electronics,West,Contract
1101,Enterprise,3.78,2025-08-07,Food & Beverage,Northeast,Contract
1102,Mid-Market,3.932,2023-04-12,Food & Beverage,West,Contract
1103,SMB,5.766,2022-06-24,Automotive,Southeast,Spot
1104,Occasional,9.406,2022-11-20,Apparel,West,Spot
1105,Mid-Market,3.534,2021-06-21,Manufacturing,West,Contract
1106,SMB,9.625,2020-05-05,Pharma,Midwest,Spot
1107,Mid-Market,5.53,2021-07-04,Industrial,Northeast,Contract
1108,Mid-Market,3.066,2023-09-01,Food & Beverage,Northeast,Contract
1109,Occasional,8.659,2023-06-02,Industrial,Northeast,Spot
1110,Mid-Market,5.434,2023-07-08,Apparel,Northeast,Contract
1111,Mid-Market,4.373,2023-01-22,Industrial,Midwest,Contract
1112,Mid-Market,4.41,2019-05-28,Industrial,Southeast,Contract
1113,SMB,7.663,2023-03-06,Retail,Southeast,Contract
1114,Occasional,6.782,2024-11-14,Automotive,Northeast,Spot
1115,Occasional,8.454,2023-04-30,Manufacturing,International,Spot
1116,Enterprise,2.423,2022-11-11,Automotive,Northeast,Spot
1117,Mid-Market,4.969,2020-06-29,Automotive,Southeast,Contract
1118,SMB,8.165,2024-04-13,Electronics,Midwest,Spot
1119,Mid-Market,5.123,2022-01-04,Retail,Northeast,Contract
1120,Occasional,8.962,2020-10-02,Food & Beverage,International,Spot
1121,SMB,7.554,2022-04-07,Electronics,Northeast,Spot
1122,Mid-Market,3.856,2019-10-25,Pharma,West,Spot
1123,Occasional,9.167,2025-03-05,Retail,Midwest,Contract
1124,Mid-Market,5.246,2023-09-07,Retail,West,Contract
1125,Mid-Market,4.702,2021-03-06,Food & Beverage,Midwest,Spot
1126,SMB,8.823,2024-04-17,Automotive,West,Contract
1127,SMB,5.656,2019-05-12,Electronics,Southeast,Spot
1128,SMB,3.527,2021-07-28,Electronics,Midwest,Spot
1129,SMB,6.065,2023-05-06,Manufacturing,West,Spot
1130,Occasional,9.551,2019-02-27,Electronics,Midwest,Spot
1131,Occasional,10.274,2023-09-22,Electronics,Midwest,Spot
1132,SMB,7.27,2024-06-15,Electronics,Northeast,Spot
1133,Mid-Market,3.47,2022-12-17,Electronics,Southeast,Contract
1134,SMB,6.782,2020-05-16,Electronics,Southeast,Spot
1135,Occasional,7.693,2023-12-30,Apparel,Northeast,Spot
1136,Mid-Market,4.447,2021-04-05,Electronics,Southeast,Contract
1137,SMB,6.931,2023-11-27,Automotive,Northeast,Spot
1138,Mid-Market,5.843,2023-03-10,Pharma,Midwest,Contract
1139,Enterprise,2.389,2019-08-16,Apparel,West,Contract
1140,SMB,8.185,2019-09-01,Pharma,Midwest,Contract
1141,Mid-Market,6.109,2019-02-06,Industrial,West,Spot
1142,SMB,7.058,2019-06-25,Electronics,Northeast,Spot
1143,Occasional,7.707,2020-12-30,Industrial,Northeast,Spot
1144,SMB,7.559,2019-03-04,Manufacturing,West,Spot
1145,Mid-Market,5.246,2025-04-04,Manufacturing,West,Spot
1146,Mid-Market,3.529,2025-02-10,Automotive,West,Spot
1147,SMB,5.473,2020-02-25,Industrial,West,Spot
1148,SMB,5.286,2021-01-28,Retail,West,Spot
1149,SMB,8.537,2023-12-13,Pharma,West,Spot
1150,Occasional,11.121,2023-05-28,Pharma,West,Spot
1151,Mid-Market,5.042,2022-11-17,Manufacturing,West,Spot
1152,Occasional,10.034,2025-08-05,Pharma,Northeast,Spot
1153,Mid-Market,5.366,2023-03-14,Apparel,Northeast,Contract
1154,Mid-Market,5.253,2023-06-19,Pharma,Southeast,Spot
1155,SMB,6.721,2022-05-07,Pharma,Midwest,Spot
1156,Enterprise,2.659,2022-07-02,Industrial,West,Contract
1157,Enterprise,3.094,2020-12-09,Manufacturing,Southeast,Contract
1158,Enterprise,2.317,2022-06-22,Pharma,Southeast,Contract
1159,SMB,5.852,2025-02-13,Electronics,West,Spot
1160,SMB,5.854,2021-07-06,Industrial,Southeast,Spot
1161,Enterprise,2.285,2019-11-21,Electronics,West,Contract
1162,SMB,5.821,2022-12-31,Automotive,Northeast,Spot
1163,SMB,5.749,2024-03-26,Apparel,Southeast,Spot
1164,Mid-Market,5.306,2025-05-23,Manufacturing,Southeast,Contract
1165,Mid-Market,4.927,2022-08-13,Automotive,Southeast,Contract
1166,Occasional,8.175,2024-04-02,Manufacturing,Northeast,Spot
1167,SMB,5.06,2020-09-01,Electronics,Northeast,Spot
1168,SMB,4.799,2021-10-29,Electronics,Southeast,Contract
1169,SMB,6.366,2021-10-17,Apparel,Southeast,Spot
1170,Mid-Market,4.535,2021-03-20,Food & Beverage,West,Spot
1171,Mid-Market,4.052,2023-10-10,Pharma,Northeast,Spot
1172,SMB,5.888,2024-11-21,Pharma,Southeast,Spot
1173,Mid-Market,2.892,2021-03-06,Manufacturing,Northeast,Spot
1174,SMB,7.929,2019-11-27,Manufacturing,International,Contract
1175,SMB,6.952,2024-07-02,Electronics,West,Spot
1176,SMB,6.918,2024-08-30,Manufacturing,International,Contract
1177,SMB,5.708,2025-03-26,Industrial,International,Spot
1178,Mid-Market,4.906,2020-09-13,Food & Beverage,Southeast,Contract
1179,Mid-Market,4.767,2023-10-17,Food & Beverage,West,Spot
1180,Mid-Market,5.102,2023-10-09,Apparel,Southeast,Contract
1181,SMB,6.455,2024-04-07,Automotive,West,Spot
1182,Mid-Market,3.396,2024-05-17,Apparel,Southeast,Spot
1183,Mid-Market,5.181,2025-05-08,Pharma,Southeast,Contract
1184,Mid-Market,6.449,2022-03-07,Industrial,International,Spot
1185,Mid-Market,4.671,2019-07-04,Industrial,West,Contract
1186,SMB,7.033,2020-04-13,Manufacturing,International,Contract
1187,Mid-Market,4.545,2024-11-28,Manufacturing,Northeast,Contract
1188,Occasional,8.628,2024-08-19,Food & Beverage,Southeast,Spot
1189,Mid-Market,4.878,2019-01-27,Automotive,Southeast,Contract
1190,SMB,7.459,2021-06-13,Industrial,Southeast,Spot
1191,SMB,6.487,2020-08-20,Apparel,Midwest,Spot
1192,Mid-Market,6.429,2021-02-19,Apparel,Southeast,Contract
1193,Occasional,8.636,2023-04-05,Manufacturing,West,Spot
1194,Occasional,8.851,2022-05-26,Pharma,Northeast,Spot
1195,Occasional,9.556,2022-03-16,Manufacturing,West,Spot
1196,Mid-Market,3.679,2021-11-25,Pharma,West,Spot
1197,Mid-Market,4.783,2023-04-12,Manufacturing,Midwest,Spot
1198,SMB,7.895,2023-07-22,Retail,Southeast,Spot
1199,Mid-Market,3.88,2019-04-16,Industrial,Northeast,Spot
1200,SMB,6.61,2019-12-01,Industrial,Northeast,Spot
1201,SMB,7.551,2021-04-10,Apparel,West,Spot
1202,SMB,6.012,2021-11-26,Apparel,Midwest,Spot
1203,SMB,4.425,2025-08-22,Manufacturing,Northeast,Spot
1204,SMB,6.922,2024-12-11,Pharma,International,Spot
1205,Enterprise,3.129,2023-04-29,Apparel,West,Contract
1206,Enterprise,2.789,2019-03-29,Pharma,West,Contract
1207,SMB,7.47,2019-09-03,Electronics,Southeast,Spot
1208,SMB,7.29,2022-01-18,Food & Beverage,International,Spot
1209,Mid-Market,4.108,2022-11-30,Automotive,Northeast,Spot
1210,Mid-Market,4.555,2023-05-28,Electronics,Northeast,Spot
1211,SMB,7.107,2019-12-12,Industrial,West,Spot
1212,SMB,6.182,2024-12-01,Automotive,West,Spot
1213,SMB,5.632,2022-04-16,Industrial,Midwest,Spot
1214,Mid-Market,5.813,2022-12-16,Pharma,Northeast,Spot
1215,Mid-Market,6.221,2019-04-06,Manufacturing,Southeast,Spot
1216,SMB,7.262,2024-06-30,Retail,West,Spot
1217,Mid-Market,5.003,2022-08-15,Pharma,West,Spot
1218,SMB,7.112,2020-06-26,Food & Beverage,Southeast,Contract
1219,SMB,5.927,2021-02-15,Retail,Northeast,Contract
1220,Enterprise,1.578,2021-05-09,Industrial,West,Contract
1221,Enterprise,1.987,2019-03-07,Industrial,West,Contract
1222,Mid-Market,4.261,2025-04-13,Electronics,Southeast,Contract
1223,Occasional,12.856,2024-05-09,Apparel,Midwest,Spot
1224,SMB,7.931,2024-11-27,Food & Beverage,International,Spot
1225,Mid-Market,6.843,2021-05-11,Food & Beverage,Southeast,Spot
1226,Occasional,9.104,2022-09-20,Pharma,Midwest,Spot
1227,SMB,5.541,2022-01-20,Food & Beverage,Midwest,Spot
1228,SMB,5.9,2022-03-03,Automotive,Midwest,Spot
1229,Occasional,9.86,2022-12-05,Manufacturing,West,Spot
1230,Enterprise,3.351,2022-01-03,Apparel,Midwest,Contract
1231,Mid-Market,4.215,2024-02-26,Industrial,Midwest,Spot
1232,SMB,8.564,2019-05-24,Automotive,Northeast,Contract
1233,Mid-Market,4.086,2020-04-14,Retail,West,Contract
1234,SMB,7.642,2024-12-12,Retail,Northeast,Spot
1235,Mid-Market,3.003,2024-11-18,Apparel,Northeast,Spot
1236,Mid-Market,5.856,2024-06-15,Industrial,Midwest,Spot
1237,Mid-Market,5.471,2021-06-16,Automotive,Midwest,Contract
1238,Mid-Market,6.776,2022-01-15,Industrial,International,Spot
1239,Mid-Market,3.349,2019-03-03,Manufacturing,West,Contract
1240,Mid-Market,5.912,2020-11-11,Pharma,West,Contract
1241,Occasional,6.102,2023-11-04,Apparel,Southeast,Spot
1242,Mid-Market,4.663,2021-04-15,Pharma,Midwest,Contract
1243,Mid-Market,5.325,2022-03-15,Automotive,International,Spot
1244,Enterprise,2.801,2019-10-27,Manufacturing,Southeast,Contract
1245,Mid-Market,3.117,2022-04-23,Food & Beverage,West,Contract
1246,Mid-Market,5.921,2023-10-24,Food & Beverage,Midwest,Contract
1247,SMB,6.17,2022-10-25,Industrial,Northeast,Spot
1248,Mid-Market,5.308,2022-09-17,Manufacturing,Midwest,Spot
1249,Occasional,8.024,2025-02-05,Electronics,Northeast,Spot
1250,Occasional,10.766,2020-07-24,Retail,Northeast,Spot
1251,Mid-Market,4.565,2020-12-30,Manufacturing,Northeast,Spot
1252,Mid-Market,5.181,2023-02-26,Industrial,Northeast,Contract
1253,Mid-Market,3.911,2022-03-15,Automotive,Southeast,Contract
1254,SMB,6.945,2025-07-12,Electronics,West,Spot
1255,Mid-Market,4.079,2019-05-26,Apparel,Southeast,Contract
1256,Occasional,9.444,2019-10-26,Pharma,West,Spot
1257,SMB,6.786,2021-04-12,Industrial,Midwest,Spot
1258,SMB,3.305,2022-01-21,Electronics,Northeast,Spot
1259,SMB,5.512,2024-12-08,Industrial,Northeast,Spot
1260,Occasional,1.777,2022-04-18,Electronics,International,Spot
1261,Enterprise,2.219,2021-11-30,Apparel,Midwest,Contract
1262,Mid-Market,4.183,2020-02-11,Food & Beverage,International,Spot
1263,Mid-Market,2.933,2021-11-23,Apparel,Southeast,Spot
1264,Occasional,9.878,2022-07-18,Electronics,West,Spot
1265,SMB,6.539,2022-11-22,Automotive,West,Contract
1266,SMB,6.172,2023-01-15,Apparel,International,Contract
1267,Mid-Market,5.376,2021-11-12,Electronics,Northeast,Contract
1268,Occasional,11.869,2020-01-19,Industrial,International,Spot
1269,SMB,6.897,2020-01-07,Apparel,Southeast,Contract
1270,SMB,7.955,2020-01-12,Food & Beverage,West,Spot
1271,Occasional,5.607,2023-02-15,Manufacturing,Midwest,Spot
1272,Mid-Market,5.672,2024-09-16,Industrial,Midwest,Spot
1273,Mid-Market,3.969,2024-11-20,Automotive,Southeast,Spot
1274,SMB,6.214,2021-01-28,Apparel,West,Spot
1275,Mid-Market,4.913,2019-07-13,Automotive,Southeast,Spot
1276,Mid-Market,4.361,2023-03-15,Pharma,Midwest,Spot
1277,Mid-Market,4.895,2019-04-04,Manufacturing,Midwest,Spot
1278,Mid-Market,4.035,2023-03-07,Manufacturing,West,Spot
1279,Occasional,11.231,2021-07-21,Retail,Midwest,Spot
1280,SMB,5.331,2024-08-05,Retail,West,Spot
1281,Mid-Market,3.805,2023-03-03,Apparel,Midwest,Contract
1282,Mid-Market,5.547,2023-12-07,Automotive,Midwest,Contract
1283,SMB,6.99,2021-09-14,Manufacturing,West,Spot
1284,SMB,6.208,2024-08-08,Pharma,West,Contract
1285,Occasional,4.365,2022-07-02,Retail,West,Spot
1286,Occasional,10.301,2023-03-03,Food & Beverage,Midwest,Contract
1287,Mid-Market,4.543,2021-05-28,Automotive,Northeast,Contract
1288,Mid-Market,6.42,2021-12-30,Automotive,West,Spot
1289,SMB,6.413,2024-08-07,Industrial,Northeast,Spot
1290,SMB,6.25,2021-08-16,Electronics,Northeast,Spot
1291,SMB,9.29,2019-02-22,Industrial,West,Spot
1292,SMB,3.911,2021-07-11,Automotive,Southeast,Spot
1293,SMB,6.134,2021-08-12,Electronics,Midwest,Spot
1294,Mid-Market,4.642,2021-10-15,Electronics,International,Spot
1295,Mid-Market,3.767,2019-06-22,Retail,Northeast,Contract
1296,Mid-Market,5.704,2019-11-11,Industrial,Northeast,Contract
1297,Mid-Market,5.168,2021-02-28,Manufacturing,Northeast,Contract
1298,Mid-Market,5.254,2021-10-29,Electronics,Southeast,Spot
1299,SMB,6.596,2019-03-12,Food & Beverage,West,Spot
1300,Mid-Market,5.672,2021-08-06,Manufacturing,West,Spot
1301,Mid-Market,4.012,2021-02-18,Automotive,Midwest,Contract
1302,SMB,5.663,2019-03-26,Apparel,Southeast,Spot
1303,SMB,7.68,2020-09-01,Manufacturing,Midwest,Spot
